time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-11T23:41:55.030Z,18.3694,145.6366,187.09,4.5,mb,,77,3.114,0.49,us,us2000c33x,2017-12-12T04:04:14.040Z,"31km NNW of Pagan, Northern Mariana Islands",earthquake,9.9,7.2,0.033,270,reviewed,us,us
2017-12-11T19:16:37.630Z,-30.0238,-177.9121,37.33,4.9,mb,,76,0.776,1.23,us,us2000c2yx,2017-12-11T20:42:31.040Z,"83km S of Raoul Island, New Zealand",earthquake,10.3,6,0.07,65,reviewed,us,us
2017-12-11T19:00:55.860Z,-19.7212,-71.0699,7.61,5.5,mww,,99,1.038,1.46,us,us2000c2xt,2017-12-14T04:51:26.040Z,"111km WNW of Iquique, Chile",earthquake,5.7,3.1,0.061,26,reviewed,us,us
2017-12-11T17:29:10.600Z,-14.3509,167.4548,187.3,5.6,mww,,42,6.394,0.96,us,us2000c2vg,2017-12-13T20:57:41.040Z,"52km S of Sola, Vanuatu",earthquake,9.1,4.4,0.073,18,reviewed,us,us
2017-12-11T16:49:49.280Z,11.808,93.8524,139.83,4.6,mb,,84,5.74,0.88,us,us2000c2v8,2017-12-11T17:39:30.040Z,"121km E of Port Blair, India",earthquake,9.7,7.6,0.074,54,reviewed,us,us
2017-12-11T14:42:40.570Z,35.0189,45.734,12.99,4.7,mb,,114,0.098,1.07,us,us2000c2ug,2017-12-13T23:32:51.368Z,"28km SW of Halabjah, Iraq",earthquake,5.5,4.7,0.075,54,reviewed,us,us
2017-12-11T14:11:19.050Z,1.7287,127.3479,101.91,4.6,mb,,126,0.95,1.02,us,us2000c2uf,2017-12-11T15:10:20.040Z,"73km W of Tobelo, Indonesia",earthquake,8.4,3.7,0.101,29,reviewed,us,us
2017-12-11T14:09:57.220Z,35.064,45.7453,16.98,5.4,mww,,43,0.056,0.67,us,us2000c2ue,2017-12-20T22:20:53.067Z,"25km WSW of Halabjah, Iraq",earthquake,5.7,3.2,0.065,23,reviewed,us,us
2017-12-11T10:50:00.130Z,-20.8127,-173.593,10,5.6,mb,,107,3.856,1.15,us,us2000c2te,2017-12-14T16:23:52.040Z,"137km SE of Pangai, Tonga",earthquake,9.9,2,0.047,158,reviewed,us,us
2017-12-11T03:35:13.720Z,25.725,90.8605,10,4.6,mb,,80,0.912,0.94,us,us2000c2rj,2017-12-21T01:35:44.759Z,"46km WNW of Nongstoin, India",earthquake,5.7,1.9,0.078,49,reviewed,us,us
2017-12-11T03:27:23.040Z,-41.123,44.253,10,4.6,mb,,46,7.642,0.78,us,us2000c2ri,2017-12-21T01:29:28.040Z,"Crozet Islands region",earthquake,9.4,1.8,0.096,32,reviewed,us,us
2017-12-11T03:01:01.720Z,31.5484,141.8447,10,4.9,mb,,97,2.323,0.75,us,us2000c2rf,2017-12-21T01:18:06.040Z,"256km SE of Hachijo-jima, Japan",earthquake,4.9,1.9,0.042,178,reviewed,us,us
2017-12-11T00:45:19.110Z,-17.8257,-172.4381,10,4.7,mb,,97,2.688,1.18,us,us2000c5kx,2017-12-19T06:04:37.040Z,"187km ENE of Neiafu, Tonga",earthquake,3.6,1.9,0.093,35,reviewed,us,us
2017-12-11T00:21:59.390Z,-19.2385,-70.2521,61.63,4.7,mwr,,143,0.625,0.95,us,us2000c2qm,2017-12-11T09:38:04.003Z,"84km S of Arica, Chile",earthquake,4.9,6,0.049,40,reviewed,us,us
2017-12-10T23:31:53.810Z,-30.8916,-178.4127,10,4.6,mb,,110,1.693,1.35,us,us2000c4zs,2017-12-16T22:57:26.040Z,"75km NE of L'Esperance Rock, New Zealand",earthquake,10.8,1.9,0.114,23,reviewed,us,us
2017-12-10T18:55:16.340Z,-15.2453,-173.2207,35.31,4.9,mb,,104,1.927,0.62,us,us2000c2ne,2017-12-10T19:21:45.040Z,"96km NE of Hihifo, Tonga",earthquake,11.2,8.4,0.093,36,reviewed,us,us
2017-12-10T17:30:14.250Z,-21.4756,168.3516,10,5.3,mww,,117,0.299,1.03,us,us2000c2mh,2017-12-15T17:02:16.040Z,"49km E of Tadine, New Caledonia",earthquake,6.5,1.9,0.073,18,reviewed,us,us
2017-12-10T16:59:05.660Z,-17.8205,-178.3773,552.62,4.5,mb,,79,7.446,0.87,us,us2000c4ze,2017-12-20T22:04:43.040Z,"284km ESE of Lambasa, Fiji",earthquake,12,7.8,0.069,61,reviewed,us,us
2017-12-10T15:20:04.800Z,-28.6287,-176.8811,31.56,4.5,mb,,195,1.104,0.51,us,us2000c4za,2017-12-20T20:03:46.040Z,"121km NE of Raoul Island, New Zealand",earthquake,13.2,2.5,0.132,17,reviewed,us,us
2017-12-10T14:43:07.430Z,-7.6486,130.9462,83.89,4.6,mb,,87,0.481,0.78,us,us2000c4zk,2017-12-20T19:06:46.040Z,"52km NW of Saumlaki, Indonesia",earthquake,11.6,8.4,0.105,27,reviewed,us,us
2017-12-10T14:33:15.870Z,-28.6735,-176.712,35,4.6,mb,,84,1.209,1.05,us,us2000c4z6,2017-12-19T22:09:50.040Z,"133km ENE of Raoul Island, New Zealand",earthquake,11.4,2,0.106,27,reviewed,us,us
2017-12-10T05:57:58.620Z,-48.2564,104.4908,10,5.3,mb,,83,18.077,0.7,us,us2000c2jd,2017-12-10T06:17:07.040Z,"Southeast Indian Ridge",earthquake,4.8,1.9,0.077,57,reviewed,us,us
2017-12-10T02:58:44.760Z,52.208,-167.1628,7.98,4.9,mb,,135,1.779,0.9,us,us2000c2ig,2017-12-19T01:32:08.964Z,"141km SE of Nikolski, Alaska",earthquake,8,4.7,0.03,365,reviewed,us,us
2017-12-10T02:09:30.550Z,-36.038,-73.0078,33.55,4.5,mwr,,103,0.723,0.77,us,us2000c2i0,2017-12-10T15:24:17.402Z,"62km W of Cauquenes, Chile",earthquake,4.1,4.9,0.042,55,reviewed,us,us
2017-12-09T18:37:36.070Z,51.7626,-175.1293,51.72,4.9,mb,,78,0.64,0.8,us,us2000c2f3,2017-12-19T01:11:49.461Z,"79km SW of Atka, Alaska",earthquake,5.6,5.4,0.027,432,reviewed,us,us
2017-12-09T15:29:53.760Z,9.6188,-78.9168,51.34,4.5,mb,,67,1.013,1.2,us,us2000c2dx,2017-12-10T20:09:36.022Z,"7km NE of El Porvenir, Panama",earthquake,7.6,11.6,0.065,70,reviewed,us,us
2017-12-09T15:14:24.520Z,10.0901,140.2081,10,6.1,mww,,82,5.736,1.32,us,us2000c2du,2017-12-13T21:55:00.040Z,"49km NW of Fais, Micronesia",earthquake,9.3,1.9,0.073,18,reviewed,us,us
2017-12-09T12:21:45.440Z,19.8912,-106.0535,34.51,4.5,mb,,190,4.331,0.92,us,us2000c2cw,2017-12-18T13:03:41.040Z,"84km W of Tomatlan, Mexico",earthquake,10.6,8,0.065,69,reviewed,us,us
2017-12-09T10:43:08.380Z,33.4741,76.9222,28.99,4.6,mb,,96,3.055,0.85,us,us2000c2cc,2017-12-09T11:04:19.040Z,"98km SW of Leh, India",earthquake,5.8,5.9,0.085,42,reviewed,us,us
2017-12-09T07:39:13.840Z,10.9462,124.9784,53.59,4.7,mb,,133,3.897,0.65,us,us2000c2bw,2017-12-10T03:10:47.803Z,"1km NNW of Cabacungan, Philippines",earthquake,11.2,8.8,0.117,22,reviewed,us,us
2017-12-09T02:21:35.130Z,-24.0875,-66.678,195.31,4.5,mb,,39,1.781,0.84,us,us2000c29u,2017-12-21T06:07:12.040Z,"39km WNW of San Antonio de los Cobres, Argentina",earthquake,8,6,0.056,92,reviewed,us,us
2017-12-09T01:15:22.130Z,-15.6907,167.803,133.35,4.8,mb,,113,5.087,0.76,us,us2000c29n,2017-12-21T05:59:55.758Z,"61km NE of Norsup, Vanuatu",earthquake,11.8,5.7,0.06,85,reviewed,us,us
2017-12-08T23:42:10.870Z,-16.1312,-173.9502,129.33,5.7,mww,,34,3.047,0.68,us,us2000c286,2017-12-11T06:12:51.050Z,"29km SW of Hihifo, Tonga",earthquake,7.7,3.5,0.068,21,reviewed,us,us
2017-12-08T17:37:30.700Z,3.3093,97.5447,79.03,4.5,mb,,44,1.992,1.05,us,us2000c23v,2017-12-09T16:57:41.040Z,"107km WNW of Kabanjahe, Indonesia",earthquake,6.2,6.8,0.069,64,reviewed,us,us
2017-12-08T16:17:39.070Z,0.3102,124.9637,127.65,4.5,mb,,72,2.446,1.1,us,us2000c22q,2017-12-08T16:49:51.040Z,"78km SE of Modayag, Indonesia",earthquake,6.9,8.5,0.097,31,reviewed,us,us
2017-12-08T14:59:39.860Z,-48.9377,108.5357,10,4.5,mb,,148,17.273,0.45,us,us2000c4g3,2017-12-18T08:05:11.040Z,"Southeast Indian Ridge",earthquake,17.1,1.9,0.135,16,reviewed,us,us
2017-12-08T12:38:15.660Z,-22.1154,-179.4435,577.12,4.9,mb,,37,7.229,0.84,us,us2000c204,2017-12-08T12:56:28.040Z,"179km SSW of Ndoi Island, Fiji",earthquake,11,8.3,0.049,134,reviewed,us,us
2017-12-08T12:06:15.430Z,9.9537,140.2558,10,4.9,mb,,99,5.783,0.58,us,us2000c202,2017-12-08T12:30:10.040Z,"35km NW of Fais, Micronesia",earthquake,11.5,1.9,0.063,78,reviewed,us,us
2017-12-08T11:22:35.280Z,5.7998,127.0556,59.62,4.7,mb,,108,1.935,0.63,us,us2000c1zx,2017-12-08T11:57:41.040Z,"115km ESE of Pondaguitan, Philippines",earthquake,4.5,7.7,0.071,61,reviewed,us,us
2017-12-08T10:50:30.220Z,10.1661,140.2017,10,4.9,mb,,89,5.695,0.72,us,us2000c1zv,2017-12-08T11:34:40.040Z,"56km NW of Fais, Micronesia",earthquake,6.9,1.9,0.058,95,reviewed,us,us
2017-12-08T09:51:10.300Z,10.009,140.1315,20.27,6.4,mww,,38,5.845,1.14,us,us2000c1zn,2017-12-20T00:30:55.666Z,"50km WNW of Fais, Micronesia",earthquake,7.6,3.3,0.073,18,reviewed,us,us
2017-12-08T05:37:54.660Z,9.9851,140.1236,10,5.5,mb,,47,5.865,0.77,us,us2000c1yh,2017-12-14T16:23:36.040Z,"49km WNW of Fais, Micronesia",earthquake,6.7,1.9,0.039,230,reviewed,us,us
2017-12-08T05:20:41.010Z,36.3114,27.614,10,4.5,mb,,101,0.421,0.96,us,us2000c1yf,2017-12-08T07:01:10.744Z,"23km WNW of Emponas, Greece",earthquake,3.4,1.9,0.108,25,reviewed,us,us
2017-12-08T03:44:30.130Z,24.4264,122.4493,73.65,4.8,mb,,65,0.513,0.72,us,us2000c1xu,2017-12-21T03:08:25.204Z,"56km W of Yonakuni, Japan",earthquake,3.9,4.6,0.06,87,reviewed,us,us
2017-12-08T02:51:18.860Z,27.7618,86.1471,10,5,mb,,40,4.781,0.68,us,us2000c1xk,2017-12-21T03:04:43.132Z,"28km SE of Kodari, Nepal",earthquake,8.5,1.8,0.046,151,reviewed,us,us
2017-12-08T02:11:25.950Z,10.0573,140.3559,39.46,4.7,mb,,76,5.642,0.71,us,us2000c1xg,2017-12-21T02:58:23.040Z,"36km NNW of Fais, Micronesia",earthquake,11.4,7,0.065,71,reviewed,us,us
2017-12-08T02:09:57.430Z,-30.5548,-178.4924,12,5.9,mww,,54,1.394,1.12,us,us2000c1xc,2017-12-21T02:59:29.950Z,"104km NNE of L'Esperance Rock, New Zealand",earthquake,8.2,1.7,0.055,32,reviewed,us,us
2017-12-08T00:47:19.050Z,-21.6533,170.0683,34.86,4.7,mb,,170,1.904,1.12,us,us2000c4ff,2017-12-15T03:16:54.040Z,"220km WNW of Ile Hunter, New Caledonia",earthquake,8.7,6.1,0.117,22,reviewed,us,us
2017-12-08T00:30:11.340Z,10.3279,139.9243,10,5,mb,,57,7.52,0.56,us,us2000c4fe,2017-12-15T04:07:08.040Z,"90km NW of Fais, Micronesia",earthquake,10.8,1.9,0.05,129,reviewed,us,us
2017-12-08T00:22:54.200Z,10.1164,140.2197,12.79,6.4,mww,,13,5.711,0.76,us,us2000c1wt,2017-12-10T00:42:15.648Z,"50km NW of Fais, Micronesia",earthquake,2.1,2.8,0.041,58,reviewed,us,us
2017-12-07T23:16:34.610Z,47.4577,152.8896,20.77,4.9,mb,,76,6.44,1.03,us,us2000c1wd,2017-12-10T00:24:06.040Z,"Kuril Islands",earthquake,8.7,4.6,0.066,72,reviewed,us,us
2017-12-07T23:10:00.480Z,-15.2772,-173.4664,10,5.3,mb,,45,5.071,0.8,us,us2000c1w5,2017-12-11T03:40:05.281Z,"80km NNE of Hihifo, Tonga",earthquake,8.7,1.7,0.028,431,reviewed,us,us
2017-12-07T23:01:57.060Z,-16.5312,176.029,10,5.1,mb,,115,8.535,0.74,us,us2000c1w0,2017-12-10T00:20:41.040Z,"194km NW of Lautoka, Fiji",earthquake,9.2,1.8,0.041,193,reviewed,us,us
2017-12-07T19:31:27.540Z,-23.1456,-66.5878,209.79,4.7,mb,,31,1.478,1.06,us,us2000c1r2,2017-12-19T21:56:08.040Z,"92km W of El Aguilar, Argentina",earthquake,5,6.3,0.039,201,reviewed,us,us
2017-12-07T18:58:59.920Z,-36.0535,177.8143,10,4.5,mb,,259,2.497,0.75,us,us2000c4ew,2017-12-19T21:59:56.040Z,"205km ENE of Tairua, New Zealand",earthquake,10.7,2,0.22,6,reviewed,us,us
2017-12-07T17:42:50.660Z,51.5822,16.0717,10,4.5,mb,,38,1.94,1.43,us,us2000c1p3,2017-12-19T21:55:19.986Z,"6km WSW of Grebocice, Poland",earthquake,5.3,1.9,0.074,54,reviewed,us,us
2017-12-07T15:16:35.140Z,-5.058,102.9565,52.44,5.3,mb,,22,0.692,0.94,us,us2000c1lm,2017-12-09T14:23:19.040Z,"89km W of Kuripan, Indonesia",earthquake,6.5,4.6,0.042,192,reviewed,us,us
2017-12-07T06:38:45.560Z,43.9176,147.7129,35,4.8,mb,,134,3.698,0.71,us,us2000c1he,2017-12-07T07:27:21.040Z,"80km E of Shikotan, Russia",earthquake,9.1,2,0.046,144,reviewed,us,us
2017-12-07T05:45:54.040Z,-22.8434,171.5788,35,4.6,mb,,123,3.557,0.3,us,us2000c1gn,2017-12-07T06:51:47.040Z,"68km SW of Ile Hunter, New Caledonia",earthquake,3.4,2,0.088,39,reviewed,us,us
2017-12-07T05:10:32.820Z,-22.6859,171.5491,35,4.9,mb,,122,3.476,0.48,us,us2000c1g2,2017-12-07T06:17:01.040Z,"60km WSW of Ile Hunter, New Caledonia",earthquake,6.9,1.9,0.061,84,reviewed,us,us
2017-12-07T03:37:51.990Z,-48.3389,104.9341,10,4.6,mb,,102,18.228,0.54,us,us2000c1fa,2017-12-07T03:55:05.040Z,"Southeast Indian Ridge",earthquake,15.7,1.9,0.126,19,reviewed,us,us
2017-12-07T02:50:44.090Z,-5.4909,148.5812,174.2,4.9,mb,,84,3.796,0.49,us,us2000c1f6,2017-12-07T03:01:47.040Z,"133km NW of Kandrian, Papua New Guinea",earthquake,9.4,10.9,0.14,16,reviewed,us,us
2017-12-06T23:41:58.540Z,27.4246,65.7281,10,5.3,mww,,76,7.557,0.82,us,us2000c1ee,2017-12-07T00:48:13.040Z,"96km WSW of Khuzdar, Pakistan",earthquake,9,1.9,0.078,16,reviewed,us,us
2017-12-06T23:40:03.550Z,-0.7981,125.1745,54.04,4.8,mb,,52,2.414,1.04,us,us2000c1ed,2017-12-07T00:05:15.040Z,"112km N of Dofa, Indonesia",earthquake,3.2,8.6,0.121,21,reviewed,us,us
2017-12-06T23:29:02.070Z,35.6714,77.562,59.23,5.1,mww,,66,4.072,0.84,us,us2000c1ea,2017-12-07T05:36:26.048Z,"111km NE of Thang, India",earthquake,7.5,6.2,0.069,20,reviewed,us,us
2017-12-06T20:46:30.820Z,-32.1686,-71.4596,53.23,4.7,mwr,,126,0.865,0.76,us,us2000c1b1,2017-12-19T21:53:11.488Z,"38km NW of La Ligua, Chile",earthquake,3.6,7.3,0.043,53,reviewed,us,us
2017-12-06T19:19:18.410Z,-22.5421,171.1132,35,4.5,mb,,324,3.049,1.13,us,us2000c3vh,2017-12-19T22:44:34.040Z,"97km W of Ile Hunter, New Caledonia",earthquake,15.1,2,0.222,6,reviewed,us,us
2017-12-06T18:52:29.670Z,-15.4035,-173.8069,51.82,4.5,mb,,147,2.462,0.33,us,us2000c3vg,2017-12-19T22:35:46.040Z,"60km N of Hihifo, Tonga",earthquake,10.5,18.1,0.192,8,reviewed,us,us
2017-12-06T18:17:36.680Z,14.4753,-91.9299,66.47,4.6,mb,,165,0.232,1.1,us,us1000bmum,2017-12-19T21:42:01.064Z,"18km SSW of Genova, Guatemala",earthquake,7.2,5.1,0.043,159,reviewed,us,us
2017-12-06T16:06:55.570Z,-0.6141,123.6674,17.93,5.6,mb,,31,0.991,0.99,us,us1000bms0,2017-12-14T16:08:22.040Z,"104km ENE of Luwuk, Indonesia",earthquake,6.1,3.2,0.037,252,reviewed,us,us
2017-12-06T15:19:49.970Z,30.6339,79.1601,10,5.1,mb,,50,5.831,0.75,us,us1000bmru,2017-12-14T00:08:43.425Z,"35km NW of Pipalkoti, India",earthquake,8.1,1.8,0.04,199,reviewed,us,us
2017-12-06T14:32:18.890Z,-6.4268,128.0287,323.5,4.5,mb,,67,3.593,0.72,us,us1000bmrl,2017-12-06T14:48:33.040Z,"298km S of Amahusu, Indonesia",earthquake,9.6,7.4,0.096,32,reviewed,us,us
2017-12-06T07:57:40.420Z,34.5703,45.7833,10,4.7,mb,,106,0.547,1.14,us,us1000bmnz,2017-12-11T15:08:33.643Z,"14km NNW of Sarpol-e Zahab, Iran",earthquake,6.8,1.8,0.068,67,reviewed,us,us
2017-12-06T05:53:42.540Z,34.9691,45.7695,10,4.7,mb,,116,0.152,0.94,us,us1000bmnd,2017-12-11T14:27:32.748Z,"30km SW of Halabjah, Iraq",earthquake,2.7,1.9,0.055,100,reviewed,us,us
2017-12-06T02:48:21.900Z,11.1723,125.7154,36.73,5,mb,,102,4.078,0.71,us,us1000bmmi,2017-12-14T00:14:58.436Z,"6km ENE of Salcedo, Philippines",earthquake,5.7,6.4,0.061,84,reviewed,us,us
2017-12-06T00:56:42.720Z,-39.0343,174.7665,195.54,4.5,mb,,80,0.525,1.04,us,us1000bmlc,2017-12-13T23:29:16.994Z,"46km ESE of Waitara, New Zealand",earthquake,8.1,5.6,0.106,26,reviewed,us,us
2017-12-05T23:45:57.380Z,-10.7936,161.5483,19.02,5.1,mb,,97,2.072,1.14,us,us1000bmky,2017-12-13T23:14:22.040Z,"55km SW of Kirakira, Solomon Islands",earthquake,9.9,4.9,0.058,96,reviewed,us,us
2017-12-05T21:29:16.560Z,-55.7278,-27.6617,10,4.9,mb,,69,10.293,0.86,us,us1000bmjh,2017-12-05T22:17:16.040Z,"111km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,1.8,0.101,31,reviewed,us,us
2017-12-05T20:46:30.200Z,-3.1098,102.1893,41.11,5.1,mb,,30,1.458,0.79,us,us1000bmij,2017-12-06T15:17:23.213Z,"54km NW of Curup, Indonesia",earthquake,6.7,5.7,0.048,142,reviewed,us,us
2017-12-05T17:00:36.080Z,-33.1985,-72.2093,15.7,4.5,mwr,,71,0.51,0.85,us,us1000bmfy,2017-12-05T23:03:18.114Z,"57km WSW of Valparaiso, Chile",earthquake,4.2,2.2,0.038,65,reviewed,us,us
2017-12-05T15:27:15.950Z,37.1961,50.2079,10,4.8,mb,,88,6.325,0.69,us,us1000bmeg,2017-12-18T20:59:43.885Z,"4km E of Langerud, Iran",earthquake,8.4,1.8,0.066,70,reviewed,us,us
2017-12-05T15:22:11.080Z,36.9265,140.6029,12.18,4.8,mb,,125,0.952,1.27,us,us1000bme8,2017-12-18T20:55:59.776Z,"20km NW of Kitaibaraki, Japan",earthquake,6.2,5,0.066,71,reviewed,us,us
2017-12-05T15:13:49.820Z,36.399,137.9332,3.56,5.1,mww,,91,0.262,0.99,us,us1000bmdw,2017-12-18T20:51:31.094Z,"8km NE of Hotaka, Japan",earthquake,3.8,3.4,0.073,18,reviewed,us,us
2017-12-05T14:15:19.160Z,37.6915,141.9318,35,4.5,mb,,146,0.922,0.66,us,us2000c3h6,2017-12-18T16:52:32.040Z,"85km ENE of Namie, Japan",earthquake,5,2,0.156,12,reviewed,us,us
2017-12-05T12:48:13.780Z,-7.638,127.5378,172.88,4.6,mb,,50,3.742,1.04,us,us1000bmc5,2017-12-16T13:42:59.040Z,"239km ENE of Dili, East Timor",earthquake,7.8,7,0.092,35,reviewed,us,us
2017-12-05T12:47:14.330Z,-40.198,-74.8536,25.13,4.5,mb,,154,1.597,0.83,us,us2000c3gz,2017-12-16T13:31:58.040Z,"126km WSW of Corral, Chile",earthquake,8,6.2,0.221,6,reviewed,us,us
2017-12-05T12:27:40.220Z,2.2332,126.8623,61.41,4.6,mb,,110,1.536,0.73,us,us1000bmc2,2017-12-16T13:41:31.040Z,"139km WNW of Tobelo, Indonesia",earthquake,9,8.1,0.088,39,reviewed,us,us
2017-12-05T12:14:20.540Z,2.2737,126.7853,5.39,5,mww,,63,1.601,0.92,us,us1000bmby,2017-12-16T13:39:51.040Z,"148km WNW of Tobelo, Indonesia",earthquake,7.5,2.6,0.073,18,reviewed,us,us
2017-12-05T12:01:13.800Z,-23.2141,-179.563,559.79,4.6,mb,,112,9.888,0.57,us,us1000bmbx,2017-12-16T13:33:50.040Z,"297km SSW of Ndoi Island, Fiji",earthquake,11.4,14.9,0.088,39,reviewed,us,us
2017-12-05T09:06:07.390Z,53.8735,160.5461,62.63,4.7,mb,,134,1.418,0.74,us,us1000bmb1,2017-12-05T10:23:47.040Z,"156km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,10.4,7.9,0.055,99,reviewed,us,us
2017-12-05T07:26:47.050Z,27.8851,51.9484,41.02,4.9,mb,,60,4.809,0.78,us,us1000bmal,2017-12-18T07:39:30.199Z,"122km SSW of Firuzabad, Iran",earthquake,8.9,6.4,0.062,83,reviewed,us,us
2017-12-05T00:22:49.690Z,-2.6583,28.967,10,4.6,mb,,68,8.419,0.73,us,us1000bl7t,2017-12-11T03:00:37.908Z,"20km SE of Bukavu, Democratic Republic of the Congo",earthquake,5.1,1.8,0.087,39,reviewed,us,us
2017-12-04T23:56:58.370Z,-5.6114,36.0727,10,4.5,mb,,137,3.781,0.85,us,us2000c2xe,2017-12-16T06:14:25.040Z,"48km N of Msanga, Tanzania",earthquake,8.5,1.9,0.271,4,reviewed,us,us
2017-12-04T22:08:35.680Z,42.098,-25.7184,10,4.8,mb,,37,3.886,0.72,us,us1000bl5d,2017-12-13T23:02:31.014Z,"Azores Islands region",earthquake,8.9,1.8,0.045,153,reviewed,us,us
2017-12-04T18:07:20.280Z,-7.1909,146.1452,160.93,4.6,mb,,125,2.417,0.81,us,us1000bl0b,2017-12-19T21:39:50.040Z,"55km W of Bulolo, Papua New Guinea",earthquake,11.3,7.9,0.077,50,reviewed,us,us
2017-12-04T16:02:50.860Z,11.739,125.8373,21.76,4.5,mb,,153,4.646,0.51,us,us2000c2x9,2017-12-17T16:02:35.040Z,"41km E of San Julian, Philippines",earthquake,15.5,7.7,0.18,11,reviewed,us,us
2017-12-04T11:52:25.290Z,-9.6932,123.0962,60.98,5,mww,,65,5.71,1.22,us,us1000bkwg,2017-12-18T07:29:43.040Z,"74km NW of Kupang, Indonesia",earthquake,8.5,5.5,0.103,9,reviewed,us,us
2017-12-04T11:48:05.300Z,-20.7833,172.3269,44.07,4.5,mb,,181,4.07,0.69,us,us2000c2wx,2017-12-18T07:26:50.040Z,"181km N of Ile Hunter, New Caledonia",earthquake,12.6,10.6,0.171,10,reviewed,us,us
2017-12-04T08:59:40.290Z,21.7832,121.4578,26.84,4.8,mww,,110,1.087,1.02,us,us1000bkvb,2017-12-20T13:23:43.040Z,"77km ESE of Hengchun, Taiwan",earthquake,7,5.1,0.073,18,reviewed,us,us
2017-12-04T07:54:17.330Z,32.1981,131.6259,62.53,4.5,mb,,126,1.119,0.66,us,us1000bkuf,2017-12-20T13:05:43.040Z,"13km ENE of Takanabe, Japan",earthquake,7.6,3,0.099,30,reviewed,us,us
2017-12-04T07:45:09.150Z,-0.1244,124.9717,69.77,4.5,mb,,62,2.381,0.89,us,us1000bku4,2017-12-20T12:58:19.040Z,"112km SE of Lolayan, Indonesia",earthquake,6.6,10.2,0.124,19,reviewed,us,us
2017-12-04T07:42:02.740Z,38.896,142.5101,43.7,4.6,mb,,149,1.696,0.6,us,us1000bku5,2017-12-20T12:56:26.040Z,"68km SE of Kamaishi, Japan",earthquake,8.6,10,0.081,45,reviewed,us,us
2017-12-04T03:51:44.180Z,50.595,-129.9469,10,4.8,mwr,,156,1.156,1.1,us,us1000bks1,2017-12-12T23:07:29.272Z,"179km W of Port Hardy, Canada",earthquake,6.7,1.9,0.078,16,reviewed,us,us
2017-12-04T03:12:56.200Z,-1.1849,127.7012,21.88,4.8,mb,,106,1.972,0.86,us,us1000bkrj,2017-12-13T01:20:37.040Z,"18km N of Laiwui, Indonesia",earthquake,3.8,6.1,0.095,34,reviewed,us,us
2017-12-04T01:35:01.580Z,-13.9285,170.3981,10,5.5,mww,,107,7.447,0.67,us,us1000bkqv,2017-12-13T00:46:02.259Z,"Vanuatu region",earthquake,7.5,1.9,0.069,20,reviewed,us,us
2017-12-04T00:19:26.000Z,-4.2571,128.7128,182.95,4.7,mb,,47,3.771,0.69,us,us1000bkpt,2017-12-10T23:16:25.040Z,"76km S of Saparua, Indonesia",earthquake,7.4,7,0.069,64,reviewed,us,us
2017-12-04T00:08:07.000Z,-32.777,-178.7911,22.79,5.8,mww,,54,3.597,1.06,us,us1000bkpn,2017-12-10T22:12:50.867Z,"149km S of L'Esperance Rock, New Zealand",earthquake,7.6,3.3,0.066,22,reviewed,us,us
2017-12-03T23:47:20.920Z,-13.662,170.6598,10,4.8,mb,,106,8.169,1.12,us,us2000c23i,2017-12-10T05:02:45.040Z,"Vanuatu region",earthquake,6.5,1.9,0.116,23,reviewed,us,us
2017-12-03T23:34:02.930Z,-13.8933,170.5044,10,4.9,mb,,107,7.521,1.11,us,us1000bkp9,2017-12-10T06:30:47.040Z,"Vanuatu region",earthquake,11.5,1.9,0.062,82,reviewed,us,us
2017-12-03T22:26:37.990Z,4.6172,127.6764,114.05,4.7,mb,,108,3.207,0.73,us,us1000bknk,2017-12-03T22:37:50.040Z,"254km SE of Pondaguitan, Philippines",earthquake,8,6.6,0.12,21,reviewed,us,us
2017-12-03T21:32:48.240Z,-12.1432,167.3041,197.61,4.8,mb,,90,8.847,0.68,us,us1000bkmx,2017-12-03T22:14:35.040Z,"194km N of Sola, Vanuatu",earthquake,11.4,6.8,0.04,195,reviewed,us,us
2017-12-03T20:16:37.880Z,-49.2445,120.5415,10,4.5,mb,,133,16.488,1.26,us,us1000bkm6,2017-12-11T21:02:33.040Z,"Western Indian-Antarctic Ridge",earthquake,15.2,2,0.144,14,reviewed,us,us
2017-12-03T19:35:16.510Z,-20.7359,-175.0894,116.43,4.5,mb,,108,5.13,0.84,us,us2000c23e,2017-12-11T20:59:29.040Z,"45km NNE of Nuku`alofa, Tonga",earthquake,14.6,8,0.118,21,reviewed,us,us
2017-12-03T17:50:19.020Z,39.2819,74.2862,63.7,4.6,mb,,98,2.27,0.95,us,us1000bklf,2017-12-03T18:23:38.040Z,"70km ENE of Karakul, Tajikistan",earthquake,7.3,8,0.075,52,reviewed,us,us
2017-12-03T16:50:28.040Z,9.8655,-40.6429,10,5.1,mb,,76,12.801,0.75,us,us1000bkks,2017-12-13T20:27:26.040Z,"Central Mid-Atlantic Ridge",earthquake,7.4,1.8,0.029,381,reviewed,us,us
